System Of Mapping,Source System Code,Source Table,Source Column,Transformation Rules,Target Table Name,Target Column Name,Map Change Date
SAP,SAPC11,RESB,UMWRK,,EDW_INVENTORY_RESERVATION_DETAIL,RECORDED_PLANT_LOC_KEY,2022-04-08
SAP,SAPC11,RESB,VERTI,,EDW_INVENTORY_RESERVATION_DETAIL,MRP_DIST_LKEY,2022-04-08
SAP,SAPC11,RESB,WAERS,,EDW_INVENTORY_RESERVATION_DETAIL,STORG_WITHDRAWN_VAL_CRNCY_KEY,2022-04-08
SAP,SAPC11,RESB,WEMPF,,EDW_INVENTORY_RESERVATION_DETAIL,SHIPTO_CUST_NBR,2022-04-08
SAP,SAPC11,RESB,ZUMEI,,EDW_INVENTORY_RESERVATION_DETAIL,CUTTING_MEASURES_UOM_KEY,2022-04-08
SAP,SAPC11,RESB,RSART,,EDW_INVENTORY_RESERVATION_DETAIL,RCRD_TYP,2022-04-08
SAP,SAPC11,RESB,ADRNR,,EDW_INVENTORY_RESERVATION_DETAIL,ADDR_CD_KEY,2022-04-08
SAP,SAPC11,RESB,ADVCODE,,EDW_INVENTORY_RESERVATION_DETAIL,ADVICE_CD_LKEY,2022-04-08
SAP,SAPC11,RESB,AENNR,,EDW_INVENTORY_RESERVATION_DETAIL,RCRD_CHG_NBR,2022-04-08
SAP,SAPC11,RESB,ALPGR,,EDW_INVENTORY_RESERVATION_DETAIL,ALT_PROD_BOM_KEY,2022-04-08
SAP,SAPC11,RESB,ALPOS,,EDW_INVENTORY_RESERVATION_DETAIL,ALT_PROD_FLAG,2022-04-08
SAP,SAPC11,RESB,ALPRF,,EDW_INVENTORY_RESERVATION_DETAIL,ALT_PROD_RANK_NBR,2022-04-08
SAP,SAPC11,RESB,ALPST,,EDW_INVENTORY_RESERVATION_DETAIL,ALT_PROD_STRAT_LKEY,2022-04-08
SAP,SAPC11,RESB,AUFNR,,EDW_INVENTORY_RESERVATION_DETAIL,RSRV_ORD_NBR,2022-04-08
SAP,SAPC11,RESB,AUFPL,,EDW_INVENTORY_RESERVATION_DETAIL,OPER_RTG_NBR,2022-04-08
SAP,SAPC11,RESB,AUFST,,EDW_INVENTORY_RESERVATION_DETAIL,ORD_LVL_LKEY,2022-04-08
SAP,SAPC11,RESB,AUFWG,,EDW_INVENTORY_RESERVATION_DETAIL,PHNTM_ORD_LVL_LKEY,2022-04-08
SAP,SAPC11,RESB,AUSCH,,EDW_INVENTORY_RESERVATION_DETAIL,CMPNT_SCRAP_PCT,2022-04-08
SAP,SAPC11,RESB,AVOAU,,EDW_INVENTORY_RESERVATION_DETAIL,OPER_SCRAP_QTY,2022-04-08
SAP,SAPC11,RESB,BANFN,,EDW_INVENTORY_RESERVATION_DETAIL,PUR_REQ_NBR,2022-04-08
SAP,SAPC11,RESB,BAUGR,,EDW_INVENTORY_RESERVATION_DETAIL,HIGHER_LVL_PROD_KEY,2022-04-08
SAP,SAPC11,RESB,BAUST,,EDW_INVENTORY_RESERVATION_DETAIL,ASSEMBLY_ORD_LVL_LKEY,2022-04-08
SAP,SAPC11,RESB,BAUWG,,EDW_INVENTORY_RESERVATION_DETAIL,ASSEMBLY_ORD_PATH_LKEY,2022-04-08
SAP,SAPC11,RESB,BDART,,EDW_INVENTORY_RESERVATION_DETAIL,RP_TYP_LKEY,2022-04-08
SAP,SAPC11,RESB,BDMNG,,EDW_INVENTORY_RESERVATION_DETAIL,RESERVED_QTY,2022-04-08
SAP,SAPC11,RESB,BDTER,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_REQ_DTE,2022-04-08
SAP,SAPC11,RESB,BEIKZ,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_PROVISIONED_FROM_LKEY,2022-04-08
SAP,SAPC11,RESB,BERKZ,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_STG_LKEY,2022-04-08
SAP,SAPC11,RESB,BNFPO,,EDW_INVENTORY_RESERVATION_DETAIL,PUR_REQ_SEQ_NBR,2022-04-08
SAP,SAPC11,RESB,BUDGET_PD,,EDW_INVENTORY_RESERVATION_DETAIL,BUD_PERD,2022-04-08
SAP,SAPC11,RESB,BWART,,EDW_INVENTORY_RESERVATION_DETAIL,MVMNT_TYP_LKEY,2022-04-08
SAP,SAPC11,RESB,CH_PROC,,EDW_INVENTORY_RESERVATION_DETAIL,PRECEDING_CHG_PROC_LKEY,2022-04-08
SAP,SAPC11,RESB,CHARG,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_LOT_BATCH_NBR,2022-04-08
SAP,SAPC11,RESB,CHOBJ,,EDW_INVENTORY_RESERVATION_DETAIL,ITRL_OBJ_NBR,2022-04-08
SAP,SAPC11,RESB,CUOBJ,,EDW_INVENTORY_RESERVATION_DETAIL,CONFIGURATION_ITRL_OBJ_NBR,2022-04-08
SAP,SAPC11,RESB,DBSKZ,,EDW_INVENTORY_RESERVATION_DETAIL,DIR_PROCUR_TYP,2022-04-08
SAP,SAPC11,RESB,CLAKZ,,EDW_INVENTORY_RESERVATION_DETAIL,CLS_FLAG,2022-04-08
SAP,SAPC11,RESB,DUMPS,,EDW_INVENTORY_RESERVATION_DETAIL,PHNTM_PROD_FLAG,2022-04-08
SAP,SAPC11,RESB,EBELE,,EDW_INVENTORY_RESERVATION_DETAIL,DLV_SCHED_LN_CNTR,2022-04-08
SAP,SAPC11,RESB,EBELN,,EDW_INVENTORY_RESERVATION_DETAIL,PO_NBR,2022-04-08
SAP,SAPC11,RESB,EBELP,,EDW_INVENTORY_RESERVATION_DETAIL,PUR_DOC_SEQ_NBR,2022-04-08
SAP,SAPC11,RESB,EKGRP,,EDW_INVENTORY_RESERVATION_DETAIL,PUR_GRP_LKEY,2022-04-08
SAP,SAPC11,RESB,ENMNG,,EDW_INVENTORY_RESERVATION_DETAIL,WITHDRAWN_QTY,2022-04-08
SAP,SAPC11,RESB,ENWRT,,EDW_INVENTORY_RESERVATION_DETAIL,STORG_WITHDRAWN_VAL,2022-04-08
SAP,SAPC11,RESB,ERSKZ,,EDW_INVENTORY_RESERVATION_DETAIL,SPARE_PART_LKEY,2022-04-08
SAP,SAPC11,RESB,EWAHR,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_USAGE_PRBLTY_PCT,2022-04-08
SAP,SAPC11,RESB,FKBER,,EDW_INVENTORY_RESERVATION_DETAIL,FUNC_AREA_TEXT,2022-04-08
SAP,SAPC11,RESB,FLGAT,,EDW_INVENTORY_RESERVATION_DETAIL,SEQ_CTGY_LKEY,2022-04-08
SAP,SAPC11,RESB,FLGEX,,EDW_INVENTORY_RESERVATION_DETAIL,EXTNL_PROCUR_FLAG,2022-04-08
SAP,SAPC11,RESB,FLMNG,,EDW_INVENTORY_RESERVATION_DETAIL,SHORTFALL_QTY,2022-04-08
SAP,SAPC11,RESB,FMENG,,EDW_INVENTORY_RESERVATION_DETAIL,FIXED_QTY_TYP_FLAG,2022-04-08
SAP,SAPC11,RESB,FMFGUS_KEY,,EDW_INVENTORY_RESERVATION_DETAIL,UNITED_STATES_FED_GOVERNMENT_TEXT,2022-04-08
SAP,SAPC11,RESB,FPREIS,,EDW_INVENTORY_RESERVATION_DETAIL,FOREIGN_CRNCY_FIXED_PRC,2022-04-08
SAP,SAPC11,RESB,FPREIS_2,,EDW_INVENTORY_RESERVATION_DETAIL,LCRNCY_FIXED_PRC,2022-04-08
SAP,SAPC11,RESB,FRUNV,,EDW_INVENTORY_RESERVATION_DETAIL,EXTNL_PROCUR_1_FLAG,2022-04-08
SAP,SAPC11,RESB,FUNCT,,EDW_INVENTORY_RESERVATION_DETAIL,DIST_FUNC_LKEY,2022-04-08
SAP,SAPC11,RESB,FXPRU,,EDW_INVENTORY_RESERVATION_DETAIL,IS_FIXED_PRC_CO_PROD_FLAG,2022-04-08
SAP,SAPC11,RESB,GEBER,,EDW_INVENTORY_RESERVATION_DETAIL,BUD_FUND_KEY,2022-04-08
SAP,SAPC11,RESB,GPREIS,,EDW_INVENTORY_RESERVATION_DETAIL,CMPNT_CRNCY_PRC,2022-04-08
SAP,SAPC11,RESB,GPREIS_2,,EDW_INVENTORY_RESERVATION_DETAIL,LCRNCY_TOT_PRC,2022-04-08
SAP,SAPC11,RESB,GRANT_NBR,,EDW_INVENTORY_RESERVATION_DETAIL,GRANT_KEY,2022-04-08
SAP,SAPC11,RESB,GSBER,,EDW_INVENTORY_RESERVATION_DETAIL,BUS_AREA_LKEY,2022-04-08
SAP,SAPC11,RESB,HKMAT,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_REL_ORIG_FLAG,2022-04-08
SAP,SAPC11,RESB,HRKFT,,EDW_INVENTORY_RESERVATION_DETAIL,SUBDIV_COST_ELMNT_ORIG_GRP_TEXT,2022-04-08
SAP,SAPC11,RESB,INFNR,,EDW_INVENTORY_RESERVATION_DETAIL,PO_DOC_NBR,2022-04-08
SAP,SAPC11,RESB,INPOS,,EDW_INVENTORY_RESERVATION_DETAIL,INTRA_PROD_FLAG,2022-04-08
SAP,SAPC11,RESB,KBLNR,,EDW_INVENTORY_RESERVATION_DETAIL,EARMARKED_FUNDS_DOC_NBR,2022-04-08
SAP,SAPC11,RESB,KBLPOS,,EDW_INVENTORY_RESERVATION_DETAIL,EARMARKED_FUND_DOC_SEQ_NBR,2022-04-08
SAP,SAPC11,RESB,KBNKZ,,EDW_INVENTORY_RESERVATION_DETAIL,KANBAN_REPL_TYP,2022-04-08
SAP,SAPC11,RESB,KDAUF,,EDW_INVENTORY_RESERVATION_DETAIL,SLS_ORD_HDR_KEY,2022-04-08
SAP,SAPC11,RESB,KDPOS,,EDW_INVENTORY_RESERVATION_DETAIL,SLS_ORD_LN_2_KEY,2022-04-08
SAP,SAPC11,RESB,KFPOS,,EDW_INVENTORY_RESERVATION_DETAIL,IS_PROD_CONFIGURABLE_FLAG,2022-04-08
SAP,SAPC11,RESB,KNTTP,,EDW_INVENTORY_RESERVATION_DETAIL,ACCT_ASGN_CTGY_LKEY,2022-04-08
SAP,SAPC11,RESB,KNUMH,,EDW_INVENTORY_RESERVATION_DETAIL,COND_RCRD_NBR,2022-04-08
SAP,SAPC11,RESB,KTOMA,,EDW_INVENTORY_RESERVATION_DETAIL,MANUALLY_ENTR_ACCT_FLAG,2022-04-08
SAP,SAPC11,RESB,KZAUS,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_DISCONTINUATION_TYP_LKEY,2022-04-08
SAP,SAPC11,RESB,KZBWS,,EDW_INVENTORY_RESERVATION_DETAIL,VALTN_BASIS_TYP,2022-04-08
SAP,SAPC11,RESB,KZEAR,,EDW_INVENTORY_RESERVATION_DETAIL,RSRV_FINAL_ISS_FLAG,2022-04-08
SAP,SAPC11,RESB,KZECH,,EDW_INVENTORY_RESERVATION_DETAIL,BATCH_PROC_MODE_LKEY,2022-04-08
SAP,SAPC11,RESB,KZKUP,,EDW_INVENTORY_RESERVATION_DETAIL,CO_PROD_FLAG,2022-04-08
SAP,SAPC11,RESB,KZMPF,,EDW_INVENTORY_RESERVATION_DETAIL,MANUAL_MTNC_REQ_FLAG,2022-04-08
SAP,SAPC11,RESB,KZVBR,,EDW_INVENTORY_RESERVATION_DETAIL,CNSMPTN_POST_LKEY,2022-04-08
SAP,SAPC11,RESB,LGTYP,,EDW_INVENTORY_RESERVATION_DETAIL,STORG_TYP_LKEY,2022-04-08
SAP,SAPC11,RESB,LIFNR,,EDW_INVENTORY_RESERVATION_DETAIL,VEND_ID,2022-04-08
SAP,SAPC11,RESB,LIFZT,,EDW_INVENTORY_RESERVATION_DETAIL,TOT_DLV_DY_CNT,2022-04-08
SAP,SAPC11,RESB,LMENG,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_REQ_QTY,2022-04-08
SAP,SAPC11,RESB,MATKL,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_GRP_TYP_LKEY,2022-04-08
SAP,SAPC11,RESB,NAFKZ,,EDW_INVENTORY_RESERVATION_DETAIL,FOLLOW_UP_PROD_ACTV_FLAG,2022-04-08
SAP,SAPC11,RESB,NETAU,,EDW_INVENTORY_RESERVATION_DETAIL,NET_SCRAP_FLAG,2022-04-08
SAP,SAPC11,RESB,NFEAG,,EDW_INVENTORY_RESERVATION_DETAIL,DISCONTINUATION_GRP_TEXT,2022-04-08
SAP,SAPC11,RESB,NFGRP,,EDW_INVENTORY_RESERVATION_DETAIL,FOLLOW_UP_GRP_NBR,2022-04-08
SAP,SAPC11,RESB,NFPKZ,,EDW_INVENTORY_RESERVATION_DETAIL,FOLLOW_UP_PROD_FLAG,2022-04-08
SAP,SAPC11,RESB,NLFMV,,EDW_INVENTORY_RESERVATION_DETAIL,OPER_OFFSET_LEADTIME_UOM_KEY,2022-04-08
SAP,SAPC11,RESB,NLFZT,,EDW_INVENTORY_RESERVATION_DETAIL,LEADTIME_OFFSET_DY_CNT,2022-04-08
SAP,SAPC11,RESB,NLFZV,,EDW_INVENTORY_RESERVATION_DETAIL,OPER_OFFSET_LEADTIME_CNT,2022-04-08
SAP,SAPC11,RESB,NO_DISP,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_PLNG_FLAG,2022-04-08
SAP,SAPC11,RESB,NOMAT,,EDW_INVENTORY_RESERVATION_DETAIL,ORIG_MATL_TYP,2022-04-08
SAP,SAPC11,RESB,NOMNG,,EDW_INVENTORY_RESERVATION_DETAIL,REQ_QTY,2022-04-08
SAP,SAPC11,RESB,NPTXTKY,,EDW_INVENTORY_RESERVATION_DETAIL,ITRL_TEXT,2022-04-08
SAP,SAPC11,RESB,OBJNR,,EDW_INVENTORY_RESERVATION_DETAIL,OBJ_NBR,2022-04-08
SAP,SAPC11,RESB,OBJTYPE,,EDW_INVENTORY_RESERVATION_DETAIL,OBJ_NBR_STAT_LKEY,2022-04-08
SAP,SAPC11,RESB,PBDNR,,EDW_INVENTORY_RESERVATION_DETAIL,REQ_PLAN_NBR,2022-04-08
SAP,SAPC11,RESB,PEINH,,EDW_INVENTORY_RESERVATION_DETAIL,LOT_SZ_IN_FOREIGN_CRNCY,2022-04-08
SAP,SAPC11,RESB,PEINH_2,,EDW_INVENTORY_RESERVATION_DETAIL,LOT_SZ_IN_LCRNCY,2022-04-08
SAP,SAPC11,RESB,PLNFL,,EDW_INVENTORY_RESERVATION_DETAIL,RTG_SEQ_NBR,2022-04-08
SAP,SAPC11,RESB,PLNUM,,EDW_INVENTORY_RESERVATION_DETAIL,PLND_ORD_NBR,2022-04-08
SAP,SAPC11,RESB,PLPLA,,EDW_INVENTORY_RESERVATION_DETAIL,STORG_BIN_NBR,2022-04-08
SAP,SAPC11,RESB,POSNR,,EDW_INVENTORY_RESERVATION_DETAIL,BOM_LN_ITEM_NBR,2022-04-08
SAP,SAPC11,RESB,AFPOS,,EDW_INVENTORY_RESERVATION_DETAIL,ORD_PROD_DOC_NBR,2022-04-08
SAP,SAPC11,RESB,POSTP,,EDW_INVENTORY_RESERVATION_DETAIL,BOM_CMPNT_ITEM_CTGY_LKEY,2022-04-08
SAP,SAPC11,RESB,POTX1,,EDW_INVENTORY_RESERVATION_DETAIL,BOM_PROD_1_TEXT,2022-04-08
SAP,SAPC11,RESB,PRIO_REQ,,EDW_INVENTORY_RESERVATION_DETAIL,REQ_PRYRT_LKEY,2022-04-08
SAP,SAPC11,RESB,PRIO_URG,,EDW_INVENTORY_RESERVATION_DETAIL,REQ_URGENCY_LKEY,2022-04-08
SAP,SAPC11,RESB,PRREG,,EDW_INVENTORY_RESERVATION_DETAIL,AVAIL_CHK_RULE_NAME_LKEY,2022-04-08
SAP,SAPC11,RESB,PRVBE,,EDW_INVENTORY_RESERVATION_DETAIL,PRODTN_SUPPLY_AREA_TEXT,2022-04-08
SAP,SAPC11,RESB,PSPEL,,EDW_INVENTORY_RESERVATION_DETAIL,WBS_ELMNT_NBR,2022-04-08
SAP,SAPC11,RESB,REVLV,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_RVN_LVL_NBR,2022-04-08
SAP,SAPC11,RESB,RGEKZ,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_CMPNT_BACKFLUSH_FLAG,2022-04-08
SAP,SAPC11,RESB,ROANZ,,EDW_INVENTORY_RESERVATION_DETAIL,VARBL_SZ_PROD_CNT,2022-04-08
SAP,SAPC11,RESB,ROHPS,,EDW_INVENTORY_RESERVATION_DETAIL,VARBL_SIZED_PROD_DESC,2022-04-08
SAP,SAPC11,RESB,ROKME,,EDW_INVENTORY_RESERVATION_DETAIL,VARBL_SZ_PROD_UOM_KEY,2022-04-08
SAP,SAPC11,RESB,ROMEI,,EDW_INVENTORY_RESERVATION_DETAIL,SZ_UOM_KEY,2022-04-08
SAP,SAPC11,RESB,ROMEN,,EDW_INVENTORY_RESERVATION_DETAIL,VARBL_SZ_PROD_QTY,2022-04-08
SAP,SAPC11,RESB,ROMS1,,EDW_INVENTORY_RESERVATION_DETAIL,SZ_1_DIM_NBR,2022-04-08
SAP,SAPC11,RESB,ROMS2,,EDW_INVENTORY_RESERVATION_DETAIL,SZ_2_DIM_NBR,2022-04-08
SAP,SAPC11,RESB,ROMS3,,EDW_INVENTORY_RESERVATION_DETAIL,SZ_3_DIM_NBR,2022-04-08
SAP,SAPC11,RESB,RSSTA,,EDW_INVENTORY_RESERVATION_DETAIL,RSRV_ENTR_MANUAL_TYP,2022-04-08
SAP,SAPC11,RESB,SAKNR,,EDW_INVENTORY_RESERVATION_DETAIL,GL_ACCT_NBR,2022-04-08
SAP,SAPC11,RESB,SANKA,,EDW_INVENTORY_RESERVATION_DETAIL,COST_RELEVANCY_FLAG,2022-04-08
SAP,SAPC11,RESB,SBTER,,EDW_INVENTORY_RESERVATION_DETAIL,LATEST_REQ_DTE,2022-04-08
SAP,SAPC11,RESB,SCHGT,,EDW_INVENTORY_RESERVATION_DETAIL,IS_BULK_MATL_FLAG,2022-04-08
SAP,SAPC11,RESB,SERNR,,EDW_INVENTORY_RESERVATION_DETAIL,BOM_EXPLD_NBR,2022-04-08
SAP,SAPC11,RESB,SGTXT,,EDW_INVENTORY_RESERVATION_DETAIL,FREE_TEXT,2022-04-08
SAP,SAPC11,RESB,SHKZG,,EDW_INVENTORY_RESERVATION_DETAIL,DEBIT_CREDIT_LKEY,2022-04-08
SAP,SAPC11,RESB,SORTF,,EDW_INVENTORY_RESERVATION_DETAIL,SORTING_CMPNT_SRCH_TEXT,2022-04-08
SAP,SAPC11,RESB,SPLRV,,EDW_INVENTORY_RESERVATION_DETAIL,RSRV_REQ_PROD_NBR,2022-04-08
SAP,SAPC11,RESB,STLAL,,EDW_INVENTORY_RESERVATION_DETAIL,CHILD_BOM_NAME,2022-04-08
SAP,SAPC11,RESB,STLKN,,EDW_INVENTORY_RESERVATION_DETAIL,BOM_CMPNT_SEQ_NBR,2022-04-08
SAP,SAPC11,RESB,STLNR,,EDW_INVENTORY_RESERVATION_DETAIL,BOM_NBR,2022-04-08
SAP,SAPC11,RESB,STLTY,,EDW_INVENTORY_RESERVATION_DETAIL,BOM_CTGY_LKEY,2022-04-08
SAP,SAPC11,RESB,STPOZ,,EDW_INVENTORY_RESERVATION_DETAIL,ITRL_CNTR_1_NBR,2022-04-08
SAP,SAPC11,RESB,STVKN,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_NODE_NBR,2022-04-08
SAP,SAPC11,RESB,TBMNG,,EDW_INVENTORY_RESERVATION_DETAIL,RQST_TRNSFR_QTY,2022-04-08
SAP,SAPC11,RESB,TECHS,,EDW_INVENTORY_RESERVATION_DETAIL,PARM_STD_VARIANT_NBR,2022-04-08
SAP,SAPC11,RESB,TXTPS,,EDW_INVENTORY_RESERVATION_DETAIL,LN_TEXT_AVAIL_FLAG,2022-04-08
SAP,SAPC11,RESB,UMREN,,EDW_INVENTORY_RESERVATION_DETAIL,DENOM_BASE_UOM_CONV_NBR,2022-04-08
SAP,SAPC11,RESB,UMREZ,,EDW_INVENTORY_RESERVATION_DETAIL,NUMERAT_BASE_UOM_CONV_NBR,2022-04-08
SAP,SAPC11,RESB,UMSOK,,EDW_INVENTORY_RESERVATION_DETAIL,SPCL_STK_1_TYP,2022-04-08
SAP,SAPC11,RESB,UPSKZ,,EDW_INVENTORY_RESERVATION_DETAIL,SUB_PRODS_EXIST_FLAG,2022-04-08
SAP,SAPC11,RESB,VMENG,,EDW_INVENTORY_RESERVATION_DETAIL,CNFRM_QTY,2022-04-08
SAP,SAPC11,RESB,VORAB,,EDW_INVENTORY_RESERVATION_DETAIL,PRELIMINARY_ORD_FLAG,2022-04-08
SAP,SAPC11,RESB,VORAB_SM,,EDW_INVENTORY_RESERVATION_DETAIL,ADVANCE_SHIP_TYP,2022-04-08
SAP,SAPC11,RESB,VORNR,,EDW_INVENTORY_RESERVATION_DETAIL,ACTVTY_NBR,2022-04-08
SAP,SAPC11,RESB,VRPLA,,EDW_INVENTORY_RESERVATION_DETAIL,PLNG_WO_FINAL_ASSEMBLY_FLAG,2022-04-08
SAP,SAPC11,RESB,WEBAZ,,EDW_INVENTORY_RESERVATION_DETAIL,GOODS_RCPT_PROC_DY_CNT,2022-04-08
SAP,SAPC11,RESB,WERKS,,EDW_INVENTORY_RESERVATION_DETAIL,PLANT_LOC_KEY,2022-04-08
SAP,SAPC11,RESB,XFEHL,,EDW_INVENTORY_RESERVATION_DETAIL,MSNG_PART_FLAG,2022-04-08
SAP,SAPC11,RESB,XLOEK,,EDW_INVENTORY_RESERVATION_DETAIL,DEL_RSRV_ITEM_FLAG,2022-04-08
SAP,SAPC11,RESB,XWAOK,,EDW_INVENTORY_RESERVATION_DETAIL,RESERVED_PROD_MVMNT_FLAG,2022-04-08
SAP,SAPC11,RESB,ZUDIV,,EDW_INVENTORY_RESERVATION_DETAIL,CUTTING_MEASURES_DIVSR_NBR,2022-04-08
SAP,SAPC11,RESB,ZUMS1,,EDW_INVENTORY_RESERVATION_DETAIL,CUTTING_1_MEAS,2022-04-08
SAP,SAPC11,RESB,ZUMS2,,EDW_INVENTORY_RESERVATION_DETAIL,CUTTING_2_MEAS,2022-04-08
SAP,SAPC11,RESB,ZUMS3,,EDW_INVENTORY_RESERVATION_DETAIL,CUTTING_3_MEAS,2022-04-08
SAP,SAPC11,RESB,SOBKZ,,EDW_INVENTORY_RESERVATION_DETAIL,SPCL_STK_2_TYP,2022-04-08
SAP,SAPC11,RESB,POTX2,,EDW_INVENTORY_RESERVATION_DETAIL,BOM_PROD_2_TEXT,2022-04-08
SAP,SAPC11,RESB,APLZL,,EDW_INVENTORY_RESERVATION_DETAIL,ITRL_CNTR_2_NBR,2022-04-08
SAP,SAPC11,RESB,BDZTP,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_REQ_TM,2022-04-08
SAP,SAPP10,RESB,"RSNUM,RSPOS,RSART",,EDW_INVENTORY_RESERVATION_DETAIL,INVTY_RSRV_DTL_KEY,2022-04-08
SAP,SAPP10,RESB,RSNUM,,EDW_INVENTORY_RESERVATION_DETAIL,INVTY_RSRV_HDR_KEY,2022-04-08
SAP,SAPP10,RESB,RSNUM,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_RSRV_NBR,2022-04-08
SAP,SAPP10,RESB,RSPOS,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_RSRV_LN_NBR,2022-04-08
SAP,SAPP10,RESB,ABLAD,,EDW_INVENTORY_RESERVATION_DETAIL,UNLOD_POINT_NBR,2022-04-08
SAP,SAPP10,RESB,AUFPS,,EDW_INVENTORY_RESERVATION_DETAIL,SLS_ORD_LN_1_KEY,2022-04-08
SAP,SAPP10,RESB,ERFME,,EDW_INVENTORY_RESERVATION_DETAIL,DFLT_QTY_UOM_KEY,2022-04-08
SAP,SAPP10,RESB,ERFMG,,EDW_INVENTORY_RESERVATION_DETAIL,DFLT_QTY,2022-04-08
SAP,SAPP10,RESB,ESMNG,,EDW_INVENTORY_RESERVATION_DETAIL,USAGE_QTY,2022-04-08
SAP,SAPP10,RESB,FIPEX,,EDW_INVENTORY_RESERVATION_DETAIL,FUNDS_MGMT_COMMIT_KEY,2022-04-08
SAP,SAPP10,RESB,FIPOS,,EDW_INVENTORY_RESERVATION_DETAIL,BUD_ASGN_COMMIT_KEY,2022-04-08
SAP,SAPP10,RESB,FISTL,,EDW_INVENTORY_RESERVATION_DETAIL,BUD_ASGN_FUNDS_CNTR_KEY,2022-04-08
SAP,SAPP10,RESB,KDEIN,,EDW_INVENTORY_RESERVATION_DETAIL,SLS_DLV_SCHED_LN_NBR,2022-04-08
SAP,SAPP10,RESB,LGNUM,,EDW_INVENTORY_RESERVATION_DETAIL,WHSE_LOC_NBR,2022-04-08
SAP,SAPP10,RESB,LGORT,,EDW_INVENTORY_RESERVATION_DETAIL,INVTY_SLOC_KEY,2022-04-08
SAP,SAPP10,RESB,LGPLA,,EDW_INVENTORY_RESERVATION_DETAIL,STORG_SUB_BIN_NBR,2022-04-08
SAP,SAPP10,RESB,LTXSP,,EDW_INVENTORY_RESERVATION_DETAIL,LANG_KEY,2022-04-08
SAP,SAPP10,RESB,MATNR,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_KEY,2022-04-08
SAP,SAPP10,RESB,MEINS,,EDW_INVENTORY_RESERVATION_DETAIL,RESERVED_QTY_UOM_KEY,2022-04-08
SAP,SAPP10,RESB,RFORM,,EDW_INVENTORY_RESERVATION_DETAIL,VARBL_SZ_FORMULA_LKEY,2022-04-08
SAP,SAPP10,RESB,SPLKZ,,EDW_INVENTORY_RESERVATION_DETAIL,PROD_CMPNT_BATCH_RUN_KEY,2022-04-08
SAP,SAPP10,RESB,UMLGO,,EDW_INVENTORY_RESERVATION_DETAIL,RECORDED_SLOC_NBR,2022-04-08
SAP,SAPP10,RESB,UMWRK,,EDW_INVENTORY_RESERVATION_DETAIL,RECORDED_PLANT_LOC_KEY,2022-04-08
SAP,SAPP10,RESB,VERTI,,EDW_INVENTORY_RESERVATION_DETAIL,MRP_DIST_LKEY,2022-04-08
SAP,SAPP10,RESB,WAERS,,EDW_INVENTORY_RESERVATION_DETAIL,STORG_WITHDRAWN_VAL_CRNCY_KEY,2022-04-08
SAP,SAPP10,RESB,WEMPF,,EDW_INVENTORY_RESERVATION_DETAIL,SHIPTO_CUST_NBR,2022-04-08
SAP,SAPP10,RESB,ZUMEI,,EDW_INVENTORY_RESERVATION_DETAIL,CUTTING_MEASURES_UOM_KEY,2022-04-08
SAP,SAPP10,RESB,RSART,,EDW_INVENTORY_RESERVATION_DETAIL,RCRD_TYP,2022-04-08
SAP,SAPP10,RESB,ADRNR,,EDW_INVENTORY_RESERVATION_DETAIL,ADDR_CD_KEY,2022-04-08
SAP,SAPP10,RESB,ADVCODE,,EDW_INVENTORY_RESERVATION_DETAIL,ADVICE_CD_LKEY,2022-04-08
SAP,SAPP10,RESB,AENNR,,EDW_INVENTORY_RESERVATION_DETAIL,RCRD_CHG_NBR,2022-04-08
SAP,SAPP10,RESB,ALPGR,,EDW_INVENTORY_RESERVATION_DETAIL,ALT_PROD_BOM_KEY,2022-04-08
SAP,SAPP10,RESB,ALPOS,,EDW_INVENTORY_RESERVATION_DETAIL,ALT_PROD_FLAG,2022-04-08
SAP,SAPP10,RESB,ALPRF,,EDW_INVENTORY_RESERVATION_DETAIL,ALT_PROD_RANK_NBR,2022-04-08
SAP,SAPP10,RESB,ALPST,,EDW_INVENTORY_RESERVATION_DETAIL,ALT_PROD_STRAT_LKEY,2022-04-08
SAP,SAPP10,RESB,AUFNR,,EDW_INVENTORY_RESERVATION_DETAIL,RSRV_ORD_NBR,2022-04-08
SAP,SAPP10,RESB,AUFPL,,EDW_INVENTORY_RESERVATION_DETAIL,OPER_RTG_NBR,2022-04-08
SAP,SAPP10,RESB,AUFST,,EDW_INVENTORY_RESERVATION_DETAIL,ORD_LVL_LKEY,2022-04-08
